maydon,xonalar,joylashuv,yoshi,narxi
105,3,markaz,93,1193742.9245127644
165,1,qishloq,52,790254.9984223391
76,2,markaz,7,1092402.072349725
170,6,markaz,52,2124858.1205559312
92,4,qishloq,94,402412.18455953186
66,4,qishloq,53,283744.5303972152
142,5,qishloq,80,795859.687042862
182,6,qishloq,6,831450.7861083589
47,4,qishloq,5,276162.40972523636
153,5,qishloq,29,714392.0614749873
114,5,shahar_cheti,54,874536.810673685
34,6,markaz,96,353676.4708781739
35,1,shahar_cheti,67,265464.79686425586
143,3,qishloq,89,733599.0583755535
140,4,markaz,60,1457360.4924618502
31,1,qishloq,84,128572.30084242889
57,6,shahar_cheti,54,498382.5612249918
74,5,qishloq,92,381103.25155509735
175,4,shahar_cheti,7,1468975.8025775491
159,5,shahar_cheti,98,1028616.9990499882
49,1,markaz,52,688125.5956075016
52,5,shahar_cheti,73,420761.92254180426
79,1,qishloq,32,381236.27201042965
41,6,qishloq,100,220957.43531162792
82,4,shahar_cheti,24,508653.77851942205
96,1,markaz,100,1422596.7729119845
88,4,markaz,6,980174.9305633522
44,5,markaz,41,637855.9455318043
139,5,shahar_cheti,43,1237083.6643036169
93,2,markaz,51,1042536.9019172842
92,5,markaz,31,1205164.4054726518
121,4,markaz,69,1789947.2393949844
144,2,shahar_cheti,67,1280918.1337378195
116,5,shahar_cheti,70,773732.2364643761
132,3,shahar_cheti,35,1086027.5805792867
118,5,markaz,9,1592922.6017790798
64,4,markaz,81,842644.0153953182
50,5,qishloq,37,287554.7354227185
77,3,qishloq,25,355641.7218662432
173,1,shahar_cheti,15,1038699.5403810212
107,3,shahar_cheti,25,860198.2362738734
150,3,markaz,75,1580131.9005150017
102,2,shahar_cheti,11,818353.1216593812
194,3,shahar_cheti,81,1280946.0659287
90,2,qishloq,15,466541.56993358955
113,5,qishloq,82,615533.5734754951
95,5,qishloq,24,561418.2624071179
118,5,markaz,76,1743233.9466080472
143,1,qishloq,31,635504.4431477416
158,5,markaz,37,2182186.692830252
193,3,markaz,42,2149369.104480634
187,3,shahar_cheti,79,1203241.0647133235
199,5,markaz,1,2608876.5497277356
73,4,qishloq,82,426946.69108992064
133,4,markaz,36,1709384.9475365162
134,3,qishloq,63,744102.8574008641
82,5,qishloq,65,350881.84264577203
146,1,qishloq,45,781564.1076244878
150,1,qishloq,87,818103.123234321
96,2,markaz,23,1209600.097755486
193,4,markaz,72,2797784.092350746
197,4,shahar_cheti,90,1316947.77734628
61,3,qishloq,28,343530.74988627963
167,4,shahar_cheti,55,1179201.2613718326
198,1,shahar_cheti,23,1270559.2731613014
35,1,markaz,83,493843.7736924527
101,3,markaz,26,1411834.0375151127
97,5,shahar_cheti,42,870735.0118217889
84,6,shahar_cheti,32,685025.2099251812
200,6,markaz,54,2295582.6868069586
119,6,qishloq,71,477560.82783637964
188,1,markaz,100,1953009.645360983
189,5,shahar_cheti,86,1579773.47930339
69,6,qishloq,3,318838.52797719
94,6,markaz,78,1051476.399016885
86,5,markaz,95,1186130.7088115276
43,6,shahar_cheti,42,327809.4841103529
199,2,markaz,60,2845680.179430184
50,4,qishloq,50,244594.05151993793
137,6,qishloq,25,634519.9485064545
32,3,qishloq,16,146925.05043548782
187,5,qishloq,30,836693.8902369085
156,2,shahar_cheti,21,1147811.4720324206
188,3,shahar_cheti,33,1372976.9522455598
87,3,shahar_cheti,82,595805.835050271
43,5,shahar_cheti,85,340703.42451993976
67,4,qishloq,24,361768.5522664412
167,2,shahar_cheti,36,1419282.1836160691
100,3,shahar_cheti,65,775027.4890930072
120,5,markaz,48,1263362.8769978841
171,1,shahar_cheti,67,1498896.9611772797
120,1,qishloq,62,514205.64725225064
47,2,markaz,79,551985.2795903364
141,2,qishloq,69,748712.5650619817
160,5,markaz,54,2168339.8703144165
127,1,markaz,69,1348850.4598417662
105,6,markaz,5,1096113.581234589
159,4,markaz,100,1942349.8497957853
63,2,shahar_cheti,53,412453.9892537527
126,4,shahar_cheti,41,827338.3198377658
155,1,shahar_cheti,12,938149.2250052337
96,6,markaz,7,1024967.7261493375
157,4,markaz,10,2139273.611645544
103,5,markaz,45,1470905.380965392
173,5,shahar_cheti,26,1094655.7689517122
36,4,markaz,16,410829.4717861497
193,1,shahar_cheti,41,1420910.7959694925
53,3,qishloq,70,232428.12982754438
34,1,shahar_cheti,7,208335.1320108758
187,6,shahar_cheti,44,1225075.084305649
63,4,shahar_cheti,15,535096.8483763337
178,6,shahar_cheti,69,1175376.6520193536
146,4,qishloq,70,605892.1242973697
131,6,shahar_cheti,77,886812.6280322553
140,5,shahar_cheti,83,975384.453047495
170,4,qishloq,100,760004.919897081
181,5,markaz,59,2709188.802168382
118,2,markaz,83,1553368.6451372826
54,2,qishloq,46,272600.97851479624
91,3,shahar_cheti,34,808674.1862945817
144,1,qishloq,91,792918.2597914571
106,4,shahar_cheti,58,879717.32064812
47,3,shahar_cheti,17,296015.456599112
106,6,shahar_cheti,11,836331.272418088
157,6,qishloq,3,813732.2355278049
145,2,qishloq,47,677020.4521591718
95,4,qishloq,4,482848.79739855794
190,1,qishloq,12,964118.1587993742
188,4,markaz,98,2607217.552320889
148,6,markaz,28,1986718.6017860114
115,5,shahar_cheti,79,790183.5679321827
99,4,qishloq,57,488684.2216242616
157,4,qishloq,78,859460.3847198104
30,4,qishloq,79,153555.8728652514
147,2,qishloq,98,597153.8618233602
105,3,shahar_cheti,18,704723.5082275945
169,3,qishloq,71,966557.6467553633
183,6,qishloq,59,1032318.693918777
46,3,markaz,44,491961.4725922966
60,1,qishloq,2,351041.88896378246
62,5,qishloq,53,262036.06390326036
50,3,shahar_cheti,82,370128.71239551646
184,6,shahar_cheti,82,1137689.5080781705
94,6,markaz,93,1021438.7994335644
47,2,shahar_cheti,21,386630.5189202962
121,5,shahar_cheti,83,824766.5200960776
106,4,shahar_cheti,45,795508.4610781901
38,6,shahar_cheti,13,256625.4086001448
134,5,qishloq,30,752255.7717004195
73,2,qishloq,51,319057.25194231374
63,3,shahar_cheti,98,445847.72294697736
153,2,qishloq,33,792807.5489788626
54,6,qishloq,60,226900.43735905332
47,6,qishloq,82,268628.88903307513
42,3,markaz,64,531075.4214213374
109,4,qishloq,44,608113.4575125307
30,6,markaz,64,314785.89064046275
119,1,shahar_cheti,69,989582.91122713
53,4,qishloq,80,236283.59963132848
109,2,markaz,70,1577048.8451079882
34,2,shahar_cheti,98,245771.30250689978
186,2,shahar_cheti,21,1652821.773049508
134,1,shahar_cheti,47,924120.3898688727
126,4,markaz,65,1326334.2592359008
180,3,qishloq,22,872837.4620428463
132,1,qishloq,35,776920.454339423
53,3,shahar_cheti,32,436014.8629841266
31,1,markaz,67,372498.3075450198
65,5,qishloq,66,343737.95219105034
124,6,qishloq,75,743448.6856015458
170,4,markaz,91,2068110.5754457284
30,1,qishloq,62,137922.22082112514
95,5,markaz,22,1175120.681252279
144,3,markaz,98,1914536.4425654705
145,2,markaz,81,2108835.0166790453
163,2,qishloq,74,669414.5445500936
129,5,shahar_cheti,39,885574.098097382
98,1,qishloq,50,484599.50805259915
197,2,qishloq,62,1105525.6129020995
188,3,qishloq,84,808954.9831413412
43,1,shahar_cheti,38,284470.6470599479
176,4,qishloq,80,930589.3546284613
162,3,qishloq,72,865774.3671051324
34,4,qishloq,2,148124.81534954655
200,3,markaz,93,2574730.0730347806
116,2,qishloq,62,656610.2381316004
109,1,qishloq,79,513948.736974955
53,1,markaz,29,586691.1245153948
157,5,markaz,20,1714654.3364441444
162,3,shahar_cheti,46,1141026.2273099157
94,6,qishloq,70,478925.6651539061
110,6,qishloq,78,604924.0004316515
59,3,shahar_cheti,44,495007.4170930862
121,6,shahar_cheti,27,1065576.9403263247
90,6,qishloq,26,469974.00334337226
101,4,markaz,85,1371232.6215585559
103,2,markaz,98,1171649.2610999027
150,5,qishloq,42,614926.1206929005
99,6,markaz,83,1056123.5873289115
121,1,shahar_cheti,60,898826.1112414381
127,1,shahar_cheti,35,778662.0532227058
181,2,markaz,15,2161767.047715782
115,2,qishloq,95,552312.101816745
91,4,shahar_cheti,46,803458.4464103782
71,5,markaz,75,1038643.5307188658
198,1,shahar_cheti,93,1720914.230847529
115,5,shahar_cheti,70,761172.7208324799
135,1,shahar_cheti,67,1126512.827640821
121,1,markaz,51,1565866.1459777479
160,1,qishloq,13,718288.5453294829
134,2,markaz,24,1349938.603280271
60,6,markaz,95,691033.9446000218
129,1,shahar_cheti,49,1075657.8942008615
110,2,qishloq,5,602243.5988454884
39,5,shahar_cheti,11,298393.04423711385
164,1,qishloq,66,919950.1396366318
49,2,shahar_cheti,67,436093.2199916316
125,3,qishloq,3,627857.511396115
122,4,shahar_cheti,6,800204.0961991416
67,1,markaz,36,954886.9778156262
188,6,qishloq,42,949629.5731529989
79,3,markaz,33,1055813.4859232046
57,1,qishloq,72,237689.0258961196
31,4,markaz,89,343145.3365310154
98,2,markaz,40,1141015.3529756214
81,3,markaz,12,971962.7152214006
153,5,markaz,79,1866785.9104150187
134,1,qishloq,77,693743.2389075512
74,6,shahar_cheti,33,490916.87868511607
152,3,shahar_cheti,95,1039231.3314742782
40,1,shahar_cheti,48,353431.98779884365
173,1,markaz,10,2592678.1013453454
192,6,shahar_cheti,1,1646788.9818077087
127,3,markaz,36,1765178.126135923
48,6,markaz,99,506712.4663888827
46,1,shahar_cheti,42,407616.1754956503
142,5,shahar_cheti,6,956375.750201853
176,1,qishloq,43,896349.7236987355
119,6,shahar_cheti,57,750314.1257232573
31,4,shahar_cheti,98,269828.1300194898
155,4,markaz,81,2064188.3286602714
98,1,qishloq,51,559850.1119554769
124,5,qishloq,24,601525.8622900032
140,4,markaz,64,1575838.14201938
45,1,markaz,24,504981.65249279083
64,6,qishloq,4,289744.4059198095
87,2,markaz,39,963210.8540979198
45,4,markaz,25,565310.6867647154
114,2,qishloq,51,683146.3871780462
109,5,shahar_cheti,12,795410.240676162
80,3,qishloq,91,450137.7967365709
197,1,markaz,1,2721424.765046928
180,6,qishloq,26,1020388.9057251532
163,6,qishloq,62,932222.5458097269
154,2,qishloq,95,747679.5201865523
98,5,markaz,39,1466747.9467621122
142,1,markaz,69,1420572.390158706
133,2,qishloq,15,736828.7035265737
40,6,markaz,88,586115.9782662208
116,6,markaz,66,1325606.7159030128
173,4,shahar_cheti,28,1183811.052304399
139,6,markaz,29,1457496.8450380897
148,4,qishloq,5,633709.8463949817
91,6,qishloq,19,485617.47067185584
170,1,markaz,17,2305561.7329936847
109,1,markaz,27,1209704.0058199947
122,3,shahar_cheti,68,827492.4651985794
150,1,markaz,34,1986236.6646799133
130,1,qishloq,71,626965.0855426053
162,6,shahar_cheti,5,1325179.507075096
124,2,markaz,67,1782853.6931008422
46,4,markaz,7,661350.0083684202
76,1,markaz,33,1096805.7773454618
166,5,qishloq,92,664548.0149701331
112,1,shahar_cheti,39,993570.1218274034
176,6,markaz,48,2423645.109628644
175,4,markaz,10,2396334.8613438113
80,3,shahar_cheti,23,635831.4702496944
53,3,markaz,26,711253.994014619
172,6,qishloq,22,1011080.8218467887
81,5,qishloq,65,481926.727994523
200,3,qishloq,48,895731.4773371558
94,1,markaz,77,1271502.9299680346
99,2,shahar_cheti,2,687275.3375747541
97,4,markaz,6,1410792.6804054976
108,2,shahar_cheti,61,779038.0886334057
159,1,shahar_cheti,60,1120364.055217532
94,6,shahar_cheti,21,836264.4845683407
133,3,markaz,84,1336286.1976497695
163,4,shahar_cheti,40,1214076.4316221662
52,6,markaz,56,544586.203282941
152,3,markaz,84,1956085.3315813106
127,2,qishloq,71,636754.4395615683
132,5,markaz,4,1576146.3449912602
163,1,qishloq,21,861173.5527280318
113,1,qishloq,35,572422.9562774145
162,2,shahar_cheti,5,1272140.6047427878
88,4,markaz,43,904595.8902839586
71,2,shahar_cheti,24,611134.2314584294
146,4,markaz,74,2148511.413654795
133,6,qishloq,80,578388.3879650914
130,5,shahar_cheti,60,1110151.254464094
114,6,markaz,74,1697806.135228473
179,1,qishloq,67,787620.4905582468
100,1,qishloq,35,428160.0636071631
48,1,qishloq,69,195766.7597215295
191,1,markaz,91,2739106.82642184
103,2,qishloq,30,458912.09955963044
120,1,qishloq,92,556248.3318633144
151,3,markaz,55,1889203.771709079
149,1,qishloq,79,638742.4845537808
112,3,qishloq,27,600039.5853339713
94,6,qishloq,34,407130.29184697795
140,6,shahar_cheti,94,891707.1899322422
96,3,qishloq,37,476135.5337080844
71,3,qishloq,92,381498.4907164075
81,3,qishloq,15,462253.2046960354
82,3,markaz,40,894783.7028333404
148,2,markaz,63,1788059.6507723888
54,1,qishloq,43,255888.7674982252
71,5,markaz,11,764361.7176588582
192,4,qishloq,63,953802.4410857564
108,3,qishloq,94,444737.52607890574
116,1,qishloq,10,692332.7003937038
117,1,shahar_cheti,91,779047.0527644396
83,5,qishloq,29,361324.65440404473
115,6,shahar_cheti,11,946682.406483301
101,4,shahar_cheti,86,869658.1427931144
197,3,markaz,80,2600168.925423617
36,4,markaz,22,494802.210596252
102,1,markaz,64,1527186.8437249835
121,2,qishloq,41,650312.495811507
87,5,qishloq,21,479594.24197080644
97,6,qishloq,4,391456.12488094653
184,5,qishloq,16,1082983.234410835
50,2,markaz,7,686871.2781372446
191,5,markaz,57,2635769.784423507
73,6,qishloq,4,341390.3063602548
200,5,markaz,27,2081349.822738645
123,4,markaz,92,1504270.768149102
94,5,qishloq,34,475161.2599138043
71,6,markaz,30,756632.4571141637
141,2,qishloq,31,771356.646532608
107,2,markaz,69,1470043.1119051112
35,3,shahar_cheti,20,279712.61261783895
118,3,markaz,33,1359945.542758064
119,3,shahar_cheti,49,839341.0863700267
151,5,markaz,82,2141505.9755087304
78,3,shahar_cheti,77,474698.3190523618
142,5,shahar_cheti,91,984135.7710922292
110,1,qishloq,95,594014.8794618585
143,6,qishloq,55,741194.0198632119
183,3,shahar_cheti,15,1437865.6029776295
160,6,qishloq,29,737695.0196950595
175,3,qishloq,13,893923.398588977
36,1,qishloq,15,210138.72838707585
146,1,shahar_cheti,82,1219464.746079432
126,1,qishloq,69,505418.7838255196
158,2,shahar_cheti,60,1032439.3980177116
185,1,shahar_cheti,30,1339129.4727007395
60,6,qishloq,45,245385.54998170002
105,3,qishloq,72,606349.9465054818
147,4,shahar_cheti,7,969255.5800236561
138,2,markaz,14,1859312.9093942319
93,6,shahar_cheti,46,574597.79738549
196,5,markaz,81,2328896.8232066557
130,4,qishloq,35,686676.4440445862
144,2,shahar_cheti,59,1166235.2930638853
106,2,markaz,92,1346965.0805774247
137,3,markaz,57,1858209.0159175808
158,2,shahar_cheti,26,1228404.688806103
190,3,shahar_cheti,60,1477706.3283305813
189,3,markaz,90,2088323.85506681
189,5,shahar_cheti,26,1549265.9073017703
71,1,shahar_cheti,7,542328.4206077274
67,1,shahar_cheti,66,599531.3788493719
78,5,markaz,95,1140291.2177650034
188,6,markaz,88,2565377.3107191366
78,3,shahar_cheti,76,552989.7966121122
57,5,markaz,55,630920.0731105824
97,5,qishloq,23,408357.6978807718
49,2,markaz,93,556680.691146952
130,6,markaz,67,1796949.98305027
77,2,shahar_cheti,99,495089.5761268198
196,1,markaz,68,2504812.2002719115
151,6,qishloq,76,901349.1487989346
194,2,markaz,59,2715032.6326321904
82,1,markaz,20,1052639.0220152268
200,5,markaz,23,2957080.109583502
50,2,shahar_cheti,30,428362.40806867316
103,1,markaz,4,1235407.14629987
100,1,markaz,20,1121563.2842153476
156,6,markaz,76,2037589.0831412296
144,4,qishloq,29,705710.2199087888
101,3,qishloq,61,457782.63375195494
39,5,markaz,65,396372.75859608455
105,4,qishloq,43,518143.06993204355
103,6,qishloq,80,576133.8874837524
138,4,qishloq,7,560056.0131660486
33,6,qishloq,52,137734.8220104431
185,2,qishloq,42,1053442.1103984965
52,2,shahar_cheti,88,314362.70859284967
185,4,markaz,1,2182958.748554969
95,6,qishloq,77,388396.95523419644
120,5,markaz,69,1593847.9666575007
35,4,qishloq,79,189148.87757721345
94,5,shahar_cheti,84,805409.6848927119
123,2,shahar_cheti,57,953031.1595739999
69,3,shahar_cheti,4,571281.3448784733
180,3,markaz,53,1822526.3351344292
184,6,qishloq,47,1078413.2708279134
174,5,markaz,85,2549677.0761908223
144,4,markaz,16,1485473.5229212467
103,4,shahar_cheti,28,659066.9427425131
95,2,markaz,25,1048487.5227769449
161,3,markaz,23,2252474.694489132
180,2,qishloq,89,785086.6420226718
109,2,shahar_cheti,15,835810.0873629742
98,2,qishloq,5,528638.8656495957
152,2,markaz,82,1720254.843626392
49,3,markaz,10,639632.9257090545
163,3,shahar_cheti,49,1176776.3098106862
186,1,markaz,43,2009409.468072394
65,4,qishloq,30,293137.67932305095
173,1,shahar_cheti,77,1513804.7919582205
90,1,markaz,9,1240010.6677468924
39,1,qishloq,19,229350.94776143253
196,4,shahar_cheti,45,1671105.3391213894
72,3,markaz,82,965526.1111590676
102,4,qishloq,58,472190.56985295843
117,3,shahar_cheti,43,851893.4273733039
163,1,markaz,41,1970378.8771736121
83,1,qishloq,73,444005.922657399
161,2,markaz,49,1805292.1665683533
185,3,markaz,83,2660955.6907654195
163,4,markaz,88,1971112.492311572
45,4,shahar_cheti,2,276881.9485371636
99,2,qishloq,3,434227.9964535945
116,5,markaz,13,1615637.091399916
59,4,shahar_cheti,82,514083.3974375438
44,4,shahar_cheti,58,362413.25353029114
156,6,shahar_cheti,45,1181778.495041199
67,3,qishloq,18,319921.5580236694
175,1,shahar_cheti,96,1070882.765595428
102,1,qishloq,96,604847.5422877627
159,1,markaz,81,1912619.2912814328
123,6,markaz,79,1824202.8955023247
71,4,qishloq,45,316246.9098417763
170,2,markaz,90,2266547.5950984596
177,5,shahar_cheti,98,1181154.61758173
137,6,markaz,51,1686514.2687189777
146,4,markaz,92,1514189.7346476812
58,4,qishloq,92,336227.8317005047
113,4,markaz,19,1185725.6125603858
161,2,shahar_cheti,99,1346336.051335317
94,1,qishloq,17,405955.0534205701
134,4,markaz,21,1443163.5345229567
85,6,markaz,45,923920.9076087825
123,3,qishloq,74,635508.5391750173
128,5,qishloq,95,679292.7217897207
37,1,markaz,85,403294.91330419655
147,2,shahar_cheti,94,1002078.6388298217
43,3,shahar_cheti,35,292312.11609114177
175,5,shahar_cheti,48,1118048.7312156619
138,3,shahar_cheti,93,1173296.9410723173
44,6,markaz,95,475001.56213057943
122,3,markaz,7,1579503.6556851696
80,2,qishloq,46,343528.99812443746
155,5,shahar_cheti,46,969227.8747680056
105,4,qishloq,12,581221.6794620125
56,4,shahar_cheti,20,377086.0472282094
120,5,shahar_cheti,38,923082.9142392316
103,5,markaz,69,1319293.6169800912
134,2,shahar_cheti,23,884173.2405758174
39,5,shahar_cheti,87,283069.0857722982
42,5,markaz,69,545086.4145256323
34,6,markaz,88,359103.10878787126
199,1,shahar_cheti,16,1349428.819822122
37,3,markaz,26,417685.75620303646
175,5,markaz,28,1842842.7175025106
126,2,shahar_cheti,3,806470.7703019556
119,3,markaz,29,1682990.7016460015
47,5,qishloq,12,204092.60016587246
128,4,qishloq,74,541793.9707879941
44,5,qishloq,97,252628.17402472015
130,4,markaz,97,1335995.3611482116
111,6,markaz,23,1209302.4221052493
132,5,qishloq,44,784896.464562159
85,6,qishloq,15,435267.1490132372
62,6,qishloq,67,335348.37804370775
73,3,shahar_cheti,95,626915.3130771494
129,5,qishloq,50,688280.6529028191
97,5,qishloq,1,535835.7607602348
80,2,shahar_cheti,100,496390.83864397183
178,5,shahar_cheti,53,1310369.4001775803
157,2,shahar_cheti,89,1269345.6472386934
171,6,shahar_cheti,49,1027379.3057099509
72,5,shahar_cheti,97,619718.9662463056
182,1,markaz,29,2377728.322977024
77,2,qishloq,55,427031.8587943198
130,3,markaz,73,1428806.734361536
153,3,qishloq,62,631494.9949316841
64,3,markaz,84,832579.9534341187
63,5,markaz,21,686861.3508273235
141,4,qishloq,84,796000.9616653547
57,4,qishloq,72,233698.79285502853
53,5,markaz,3,594886.8506143661
53,1,markaz,8,607759.5008929095
104,3,markaz,98,1135726.8825625984
141,1,markaz,32,1985313.6088648282
161,1,qishloq,29,678185.2060523044
110,4,shahar_cheti,72,974448.0591007832
70,1,shahar_cheti,31,604619.4716980362
184,3,qishloq,52,797196.7965164583
86,2,shahar_cheti,55,562523.8171629669
32,1,shahar_cheti,4,232056.74854209722
165,5,markaz,14,2253827.884215658
177,4,qishloq,68,878723.1425070078
76,4,shahar_cheti,57,562703.5109987244
110,6,markaz,100,1424971.5834504005
41,1,markaz,48,447243.5311012789
122,1,shahar_cheti,76,735317.8388262696
65,3,markaz,75,694978.030918944
174,5,markaz,94,2601532.170662162
189,3,shahar_cheti,85,1536431.5323179767
104,5,qishloq,74,546525.9153953707
171,4,qishloq,28,1021621.7656727999
189,6,markaz,65,2068210.8757259361
153,2,qishloq,53,653007.8595416022
132,4,shahar_cheti,60,923533.0165991772
97,4,qishloq,32,560692.9062615845
37,1,qishloq,71,170396.04684262502
91,4,shahar_cheti,24,646780.2456474216
174,1,shahar_cheti,20,1221267.95015724
128,4,qishloq,7,603677.2079152826
99,5,qishloq,97,526730.58723828
160,2,qishloq,13,899863.1578646993
115,2,markaz,19,1481946.859220696
61,3,qishloq,100,268357.0947948831
41,6,shahar_cheti,88,273252.3568927918
155,2,qishloq,71,927642.899884493
148,2,shahar_cheti,82,977626.1521780954
57,2,markaz,36,837582.8516231377
124,5,shahar_cheti,94,904748.9376578763
114,5,markaz,87,1169255.2204630896
